gid,lon,lat,인구,LISA_I,LISA유형,Gi_z
라라212607,127.732706,34.941361,151,0.8096,HH,2.348
라라212608,127.732709,34.942263,192,1.1215,HH,2.654
라라212609,127.732711,34.943165,0,-0.3356,LH,2.178
라라212640,127.732791,34.971119,0,0.0648,LL,-0.475
라라212641,127.732793,34.972021,10,0.0539,LL,-0.607
라라212642,127.732796,34.972922,7,0.0606,LL,-0.562
라라212643,127.732798,34.973824,0,0.0828,LL,-0.566
라라212645,127.732803,34.975628,10,0.0631,LL,-0.467
라라212646,127.732806,34.976529,0,0.076,LL,-0.467
라라212647,127.732808,34.977431,0,0.0889,LL,-0.422
라라212658,127.732836,34.98735,9,0.053,LL,-0.471
라라212659,127.732839,34.988252,20,0.0327,LL,-0.524
라라212660,127.732842,34.989154,8,0.0584,LL,-0.559
라라212665,127.732854,34.993662,0,0.0,이웃없음,-0.298
라라212670,127.732867,34.998171,0,0.0805,LL,-0.617
라라212678,127.732888,35.005385,0,0.0,이웃없음,-0.298
라라212739,127.733044,35.060391,0,0.0889,LL,-0.516
라라212744,127.733056,35.064899,7,0.0482,LL,-0.47
라라212745,127.733059,35.065801,24,0.0235,LL,-0.623
라라212747,127.733064,35.067604,0,0.0852,LL,-0.706
라라212748,127.733067,35.068506,7,0.0708,LL,-0.566
라라213601,127.733786,34.935949,101,0.0935,HH,0.532
라라213602,127.733789,34.936851,33,-0.0066,LH,1.152
라라213603,127.733791,34.937752,156,0.5164,HH,1.59
라라213604,127.733794,34.938654,155,0.4375,HH,1.469
라라213605,127.733796,34.939556,84,0.2255,HH,1.358
라라213606,127.733799,34.940458,170,0.6768,HH,1.659
라라213607,127.733801,34.941359,215,1.8227,HH,2.789
라라213608,127.733804,34.942261,166,1.1536,HH,2.538
라라213609,127.733807,34.943163,202,1.0609,HH,1.824
라라213635,127.733873,34.966608,0,0.0,이웃없음,-0.298
라라213640,127.733886,34.971117,8,0.0551,LL,-0.475
라라213641,127.733889,34.972019,10,0.0539,LL,-0.607
라라213642,127.733891,34.97292,0,0.0715,LL,-0.562
라라213657,127.73393,34.986446,0,0.0605,LL,-0.407
라라213659,127.733935,34.98825,0,0.0698,LL,-0.6
라라213660,127.733937,34.989152,0,0.0734,LL,-0.672
라라213661,127.73394,34.990053,0,0.0806,LL,-0.674
라라213662,127.733942,34.990955,0,0.082,LL,-0.562
라라213663,127.733945,34.991857,0,0.0889,LL,-0.422
라라213669,127.73396,34.997267,0,0.0682,LL,-0.493
라라213670,127.733963,34.998169,13,0.0518,LL,-0.646
라라213671,127.733965,34.999071,0,0.0734,LL,-0.574
라라213705,127.734053,35.02973,0,0.0,이웃없음,-0.298
라라213734,127.734127,35.05588,0,0.0889,LL,-0.422
라라213739,127.73414,35.060389,0,0.0843,LL,-0.64
라라213740,127.734143,35.06129,0,0.0843,LL,-0.64
라라213744,127.734153,35.064897,20,0.0262,LL,-0.376
라라213745,127.734156,35.065799,0,0.056,LL,-0.47
라라213746,127.734158,35.066701,0,0.0734,LL,-0.574
라라213747,127.734161,35.067602,0,0.0843,LL,-0.64
라라213748,127.734163,35.068504,0,0.0828,LL,-0.566
라라214603,127.734886,34.93775,18,-0.0862,LH,1.019
라라214604,127.734889,34.938652,74,0.1601,HH,1.098
라라214605,127.734891,34.939554,31,-0.0225,LH,1.32
라라214649,127.735005,34.97923,0,0.0889,LL,-0.516
라라214657,127.735025,34.986444,13,0.0473,LL,-0.402
라라214660,127.735033,34.98915,0,0.0837,LL,-0.636
라라214661,127.735036,34.990051,8,0.0682,LL,-0.636
라라214670,127.735059,34.998167,11,0.0548,LL,-0.574
라라214671,127.735061,34.999069,0,0.0682,LL,-0.493
라라214721,127.73519,35.044155,0,0.0,이웃없음,-0.298
라라214735,127.735227,35.05678,0,0.0889,LL,-0.667
라라214736,127.735229,35.057681,0,0.078,LL,-0.656
라라214737,127.735232,35.058583,0,0.0753,LL,-0.586
라라214739,127.735237,35.060386,0,0.0811,LL,-0.678
라라214740,127.73524,35.061288,7,0.0622,LL,-0.632
라라215649,127.7361,34.979228,0,0.0811,LL,-0.557
라라215650,127.736103,34.98013,0,0.0792,LL,-0.609
라라215657,127.736121,34.986442,10,0.0512,LL,-0.402
라라215735,127.736323,35.056777,0,0.0811,LL,-0.62
라라215736,127.736326,35.057679,0,0.0642,LL,-0.639
라라215737,127.736328,35.058581,21,0.0281,LL,-0.639
라라215738,127.736331,35.059483,0,0.0597,LL,-0.567
라라215740,127.736336,35.061286,8,0.0574,LL,-0.655
라라215741,127.736339,35.062188,13,0.0493,LL,-0.559
라라216650,127.737198,34.980128,9,0.0628,LL,-0.609
라라216651,127.737201,34.98103,6,0.0633,LL,-0.57
라라216658,127.737219,34.987342,0,0.0631,LL,-0.36
라라216666,127.73724,34.994556,0,0.0785,LL,-0.476
라라216667,127.737243,34.995457,0,0.0785,LL,-0.476
라라216674,127.737261,35.00177,0,0.0785,LL,-0.545
라라216675,127.737263,35.002671,0,0.0791,LL,-0.664
라라216676,127.737266,35.003573,0,0.0766,LL,-0.593
라라216736,127.737422,35.057677,12,0.0348,LL,-0.408
라라216737,127.737425,35.058579,34,0.001,LL,-0.544
라라216738,127.737428,35.05948,0,0.0497,LL,-0.462
라라216739,127.73743,35.060382,13,0.0511,LL,-0.694
라라216740,127.737433,35.061284,0,0.0713,LL,-0.611
라라216741,127.737436,35.062186,0,0.0753,LL,-0.586
라라217651,127.738297,34.981027,0,0.0657,LL,-0.528
라라217652,127.738299,34.981929,10,0.0553,LL,-0.562
라라217667,127.738338,34.995455,8,0.0643,LL,-0.536
라라217674,127.738357,35.001767,0,0.0811,LL,-0.62
라라217675,127.738359,35.002669,12,0.056,LL,-0.727
라라217676,127.738362,35.003571,7,0.0647,LL,-0.593
라라217677,127.738365,35.004473,0,0.0798,LL,-0.481
라라217738,127.738524,35.059478,8,0.0373,LL,-0.359
라라217740,127.73853,35.061282,0,0.0777,LL,-0.54
라라218649,127.739387,34.979222,0,0.0889,LL,-0.422
라라218652,127.739395,34.981927,11,0.0547,LL,-0.506
라라218653,127.739397,34.982829,0,0.0618,LL,-0.412
라라218662,127.739421,34.990944,0,0.0674,LL,-0.488
라라218663,127.739424,34.991846,0,0.0682,LL,-0.437
라라218667,127.739434,34.995453,6,0.0649,LL,-0.447
라라218674,127.739453,35.001765,0,0.0785,LL,-0.545
라라218725,127.739587,35.047754,0,0.0,이웃없음,-0.298
라라219610,127.74038,34.944052,0,-0.1867,LH,0.791
라라219612,127.740385,34.945855,0,0.0425,LL,-0.363
라라219614,127.74039,34.947659,0,0.0811,LL,-0.486
라라219648,127.74048,34.978318,0,0.0747,LL,-0.582
라라219661,127.740514,34.990041,9,0.0581,LL,-0.57
라라219662,127.740517,34.990942,16,0.0456,LL,-0.707
라라219667,127.74053,34.995451,0,0.0554,LL,-0.428
라라219674,127.740549,35.001763,0,0.0889,LL,-0.422
라라220607,127.741467,34.941344,0,0.0631,LL,-0.36
라라220608,127.74147,34.942246,10,-0.0777,LH,0.445
라라220609,127.741472,34.943148,218,-0.0726,HL,0.554
라라220610,127.741475,34.94405,86,0.0782,HH,0.567
라라220611,127.741478,34.944951,17,0.0064,LL,-0.159
라라220612,127.74148,34.945853,31,0.0052,LL,-0.404
라라220613,127.741483,34.946755,6,0.0553,LL,-0.603
라라220614,127.741486,34.947657,0,0.0743,LL,-0.523
라라220647,127.741573,34.977414,11,0.0474,LL,-0.508
라라220648,127.741575,34.978316,11,0.0517,LL,-0.655
라라220649,127.741578,34.979218,0,0.0695,LL,-0.551
라라220661,127.74161,34.990038,0,0.0676,LL,-0.539
라라220662,127.741613,34.99094,0,0.0719,LL,-0.614
라라220663,127.741615,34.991842,0,0.0682,LL,-0.493
라라220666,127.741623,34.994547,12,0.0445,LL,-0.547
라라220667,127.741626,34.995449,21,0.0285,LL,-0.547
라라220670,127.741634,34.998154,0,0.0,이웃없음,-0.298
라라220724,127.741777,35.046848,0,0.0,이웃없음,-0.298
라라221609,127.742567,34.943146,13,-0.0573,LH,0.554
라라221610,127.74257,34.944047,37,0.0047,HH,0.544
라라221611,127.742573,34.944949,44,-0.0036,HL,-0.091
라라221612,127.742575,34.945851,9,0.0211,LL,-0.315
라라221613,127.742578,34.946753,11,0.0388,LL,-0.473
라라221641,127.742652,34.972001,16,0.0335,LL,-0.446
라라221642,127.742655,34.972903,0,0.0521,LL,-0.446
라라221645,127.742663,34.975608,6,0.0734,LL,-0.486
라라221647,127.742668,34.977412,0,0.0713,LL,-0.655
라라221648,127.742671,34.978314,19,0.0363,LL,-0.718
라라221649,127.742674,34.979215,0,0.0695,LL,-0.551
라라221662,127.742708,34.990938,8,0.0584,LL,-0.559
라라221665,127.742716,34.993643,0,0.0489,LL,-0.362
라라221666,127.742719,34.994545,19,0.0304,LL,-0.466
라라221667,127.742722,34.995447,0,0.0554,LL,-0.466
라라221668,127.742724,34.996348,0,0.0618,LL,-0.412
라라221729,127.742887,35.051354,0,0.0,이웃없음,-0.298
라라221734,127.7429,35.055863,0,0.0889,LL,-0.422
라라221736,127.742906,35.057666,0,0.0889,LL,-0.422
라라222610,127.743665,34.944045,0,0.0203,LL,-0.261
라라222611,127.743668,34.944947,39,-0.0065,HL,-0.4
라라222612,127.743671,34.945849,16,0.0239,LL,-0.4
라라222639,127.743743,34.970196,0,0.0828,LL,-0.566
라라222640,127.743745,34.971097,0,0.073,LL,-0.668
라라222641,127.743748,34.971999,14,0.0395,LL,-0.614
라라222642,127.743751,34.972901,27,0.0152,LL,-0.602
라라222643,127.743753,34.973803,0,0.0636,LL,-0.558
라라222645,127.743759,34.975606,0,0.0837,LL,-0.57
라라222646,127.743761,34.976508,0,0.085,LL,-0.644
라라222647,127.743764,34.97741,0,0.0766,LL,-0.593
라라222648,127.743767,34.978311,0,0.0766,LL,-0.593
라라222662,127.743804,34.990936,20,0.0287,LL,-0.251
라라222708,127.743927,35.032416,0,0.0,이웃없음,-0.298
라라222716,127.743949,35.039629,0,0.0,이웃없음,-0.298
라라222734,127.743997,35.05586,0,0.0889,LL,-0.422
라라222737,127.744005,35.058566,0,0.0889,LL,-0.422
라라223611,127.744763,34.944945,0,0.0534,LL,-0.454
라라223612,127.744766,34.945847,0,0.0416,LL,-0.359
라라223629,127.744811,34.961176,0,0.0,이웃없음,-0.298
라라223639,127.744838,34.970194,0,0.0843,LL,-0.64
라라223640,127.744841,34.971095,7,0.0651,LL,-0.656
라라223641,127.744843,34.971997,0,0.0585,LL,-0.522
라라223642,127.744846,34.972899,11,0.0423,LL,-0.508
라라223643,127.744849,34.973801,11,0.0439,LL,-0.477
라라223644,127.744851,34.974702,0,0.0794,LL,-0.549
라라223658,127.744889,34.987327,9,0.0571,LL,-0.427
라라223659,127.744892,34.988228,0,0.0657,LL,-0.427
라라223667,127.744913,34.995442,0,0.0,이웃없음,-0.298
라라224599,127.745826,34.934122,6,0.062,LL,-0.501
라라224600,127.745829,34.935023,0,0.0689,LL,-0.547
라라224601,127.745831,34.935925,9,0.059,LL,-0.437
라라224638,127.745931,34.96929,0,0.0889,LL,-0.422
라라224658,127.745985,34.987324,9,0.0546,LL,-0.596
라라224663,127.745998,34.991833,0,0.0,이웃없음,-0.298
라라225599,127.746921,34.934119,9,0.0607,LL,-0.653
라라225600,127.746924,34.935021,7,0.0626,LL,-0.688
라라225610,127.746951,34.944039,19,-0.0029,LH,-0.021
라라225611,127.746953,34.94494,28,0.0028,LL,-0.114
라라225612,127.746956,34.945842,0,-0.0193,LH,-0.097
라라225631,127.747007,34.962975,0,0.0631,LL,-0.417
라라225640,127.747032,34.971091,0,0.0682,LL,-0.373
라라225641,127.747034,34.971993,8,0.0682,LL,-0.373
라라225643,127.74704,34.973796,0,0.0618,LL,-0.412
라라225647,127.747051,34.977403,0,0.0682,LL,-0.437
라라225657,127.747078,34.98642,9,0.0533,LL,-0.532
라라225658,127.74708,34.987322,11,0.0517,LL,-0.655
라라225659,127.747083,34.988224,0,0.067,LL,-0.623
라라225660,127.747086,34.989126,10,0.0525,LL,-0.593
라라225661,127.747089,34.990027,0,0.0605,LL,-0.454
라라225723,127.747257,35.045935,6,0.0507,LL,-0.432
라라225724,127.74726,35.046837,0,0.0569,LL,-0.512
라라225725,127.747262,35.047738,9,0.0435,LL,-0.406
라라225734,127.747287,35.055854,0,0.0889,LL,-0.422
라라226599,127.748016,34.934117,0,0.0751,LL,-0.527
라라226600,127.748018,34.935019,0,0.0751,LL,-0.527
라라226602,127.748024,34.936822,0,0.0889,LL,-0.422
라라226608,127.74804,34.942233,16,-0.1188,LH,1.258
라라226609,127.748043,34.943135,24,-0.0452,LH,1.097
라라226610,127.748046,34.944036,40,0.0092,HH,0.495
라라226611,127.748048,34.944938,56,-0.0193,HL,-0.165
라라226630,127.7481,34.962071,8,0.0682,LL,-0.373
라라226632,127.748105,34.963875,12,0.0579,LL,-0.348
라라226638,127.748122,34.969285,0,0.0,이웃없음,-0.298
라라226643,127.748135,34.973794,6,0.0628,LL,-0.506
라라226644,127.748138,34.974696,15,0.0438,LL,-0.6
라라226645,127.748141,34.975597,16,0.036,LL,-0.526
라라226646,127.748143,34.976499,16,0.0414,LL,-0.649
라라226647,127.748146,34.977401,0,0.0715,LL,-0.562
라라226657,127.748173,34.986418,6,0.0592,LL,-0.484
라라226658,127.748176,34.98732,0,0.0724,LL,-0.618
라라226659,127.748179,34.988222,6,0.0574,LL,-0.623
라라226660,127.748182,34.989123,15,0.0422,LL,-0.632
라라226661,127.748184,34.990025,8,0.0514,LL,-0.504
라라226723,127.748353,35.045933,12,0.047,LL,-0.52
라라226724,127.748356,35.046834,20,0.0298,LL,-0.587
라라226725,127.748359,35.047736,15,0.0397,LL,-0.497
라라226732,127.748378,35.054048,0,0.0889,LL,-0.516
라라226734,127.748383,35.055852,0,0.0889,LL,-0.516
라라227603,127.749122,34.937722,0,0.0889,LL,-0.516
라라227607,127.749133,34.941329,0,-0.0792,LH,0.342
라라227608,127.749135,34.942231,235,0.1038,HH,0.761
라라227609,127.749138,34.943132,223,0.1513,HH,0.791
라라227610,127.749141,34.944034,20,-0.0227,LH,0.404
라라227611,127.749143,34.944936,28,0.0027,LL,-0.11
라라227644,127.749234,34.974693,0,0.065,LL,-0.524
라라227645,127.749236,34.975595,0,0.064,LL,-0.6
라라227646,127.749239,34.976497,11,0.0512,LL,-0.649
라라227647,127.749242,34.977399,0,0.0715,LL,-0.562
라라227654,127.749261,34.983711,0,0.0798,LL,-0.481
라라227660,127.749277,34.989121,9,0.0473,LL,-0.432
라라227704,127.749398,35.028797,0,0.0,이웃없음,-0.298
라라227713,127.749422,35.036913,0,0.0,이웃없음,-0.298
라라227724,127.749452,35.046832,0,0.0586,LL,-0.485
라라227727,127.749461,35.049537,0,0.0,이웃없음,-0.298
라라227732,127.749474,35.054046,0,0.0889,LL,-0.731
라라227733,127.749477,35.054948,0,0.0889,LL,-0.731
라라228604,127.750219,34.938621,0,0.0889,LL,-0.422
라라228607,127.750228,34.941327,0,-0.0374,LH,0.134
라라228608,127.75023,34.942228,10,-0.0487,LH,0.543
라라228609,127.750233,34.94313,17,-0.0486,LH,0.743
라라228610,127.750236,34.944032,0,-0.0667,LH,0.335
라라228646,127.750335,34.976495,0,0.0794,LL,-0.549
라라228654,127.750357,34.983708,0,0.0798,LL,-0.481
라라228655,127.750359,34.98461,7,0.0708,LL,-0.566
라라228656,127.750362,34.985512,0,0.0708,LL,-0.379
라라228724,127.750549,35.04683,0,0.0889,LL,-0.422
라라228731,127.750568,35.053142,0,0.0889,LL,-0.516
라라228732,127.750571,35.054044,0,0.0889,LL,-0.667
라라228733,127.750574,35.054945,0,0.0889,LL,-0.596
라라229607,127.751323,34.941324,0,0.0824,LL,-0.628
라라229608,127.751325,34.942226,0,0.0713,LL,-0.655
라라229609,127.751328,34.943128,14,0.0425,LL,-0.508
라라229613,127.751339,34.946735,0,0.0708,LL,-0.447
라라229614,127.751342,34.947637,0,0.0682,LL,-0.543
라라229615,127.751345,34.948538,0,0.0614,LL,-0.458
라라229630,127.751386,34.962064,0,0.0,이웃없음,-0.298
라라229632,127.751392,34.963868,0,0.0,이웃없음,-0.298
라라229651,127.751444,34.981001,0,0.0743,LL,-0.523
라라229652,127.751447,34.981903,0,0.0702,LL,-0.555
라라229713,127.751615,35.036908,0,0.0,이웃없음,-0.298
라라230607,127.752418,34.941322,0,0.0889,LL,-0.516
라라230614,127.752437,34.947634,14,0.0421,LL,-0.558
라라230615,127.75244,34.948536,18,0.0349,LL,-0.558
라라230646,127.752526,34.97649,7,0.0544,LL,-0.33
라라230651,127.75254,34.980999,0,0.0779,LL,-0.601
라라230652,127.752542,34.9819,17,0.0366,LL,-0.606
라라230653,127.752545,34.982802,12,0.0431,LL,-0.577
라라230654,127.752548,34.983704,9,0.036,LL,-0.423
라라230655,127.752551,34.984606,8,0.042,LL,-0.431
라라230682,127.752625,35.008953,0,0.0,이웃없음,-0.298
라라231609,127.753518,34.943123,26,0.0073,LL,-0.211
라라231610,127.753521,34.944025,27,0.004,LL,-0.125
라라231614,127.753532,34.947632,17,0.0311,LL,-0.385
라라231616,127.753538,34.949436,0,0.0425,LL,-0.312
라라231624,127.75356,34.956649,0,0.0,이웃없음,-0.298
라라231631,127.75358,34.962962,0,0.0889,LL,-0.422
라라231646,127.753621,34.976488,8,0.0613,LL,-0.442
라라231652,127.753638,34.981898,0,0.0568,LL,-0.578
라라231653,127.753641,34.9828,27,0.0145,LL,-0.618
라라231654,127.753643,34.983702,0,0.0531,LL,-0.575
라라231655,127.753646,34.984603,31,0.0072,LL,-0.551
라라231656,127.753649,34.985505,13,0.0345,LL,-0.372
라라231727,127.753847,35.049528,13,0.0554,LL,-0.342
라라232606,127.754605,34.940416,0,0.0,이웃없음,-0.298
라라232608,127.754611,34.942219,9,0.0052,LL,-0.141
라라232609,127.754614,34.943121,40,-0.0051,HL,-0.248
라라232610,127.754616,34.944023,16,0.0037,LL,-0.113
라라232614,127.754627,34.94763,0,0.0743,LL,-0.523
라라232619,127.754641,34.952138,0,0.0889,LL,-0.422
라라232632,127.754678,34.963861,0,0.0889,LL,-0.516
라라232646,127.754717,34.976485,0,0.0785,LL,-0.476
라라232651,127.754731,34.980994,12,0.054,LL,-0.514
라라232652,127.754734,34.981896,7,0.0499,LL,-0.526
라라232653,127.754736,34.982798,12,0.0425,LL,-0.526
라라232654,127.754739,34.983699,12,0.0344,LL,-0.441
라라232655,127.754742,34.984601,0,0.0528,LL,-0.45
라라232667,127.754775,34.995422,0,0.0889,LL,-0.422
라라232710,127.754896,35.034196,8,0.0531,LL,-0.462
라라232711,127.754899,35.035098,9,0.0424,LL,-0.483
라라232712,127.754901,35.036,6,0.0402,LL,-0.434
라라232713,127.754904,35.036902,0,0.0496,LL,-0.431
라라232714,127.754907,35.037803,0,0.07,LL,-0.501
라라232715,127.75491,35.038705,0,0.0803,LL,-0.553
라라232716,127.754913,35.039607,0,0.0743,LL,-0.523
라라232727,127.754943,35.049526,0,0.0554,LL,-0.342
라라233608,127.755706,34.942217,11,-0.004,LH,-0.042
라라233609,127.755709,34.943119,50,-0.0119,HL,-0.192
라라233610,127.755711,34.94402,16,0.0048,LL,-0.129
라라233613,127.75572,34.946726,0,0.0889,LL,-0.596
라라233614,127.755723,34.947627,0,0.0811,LL,-0.62
라라233617,127.755731,34.950333,0,0.0889,LL,-0.516
라라233618,127.755734,34.951234,0,0.0889,LL,-0.596
라라233624,127.755751,34.956645,0,0.0,이웃없음,-0.298
라라233633,127.755776,34.964761,0,0.0889,LL,-0.596
라라233634,127.755779,34.965662,0,0.0682,LL,-0.493
라라233644,127.755807,34.97468,12,0.0484,LL,-0.471
라라233647,127.755815,34.977385,0,0.0889,LL,-0.667
라라233648,127.755818,34.978287,0,0.0889,LL,-0.596
라라233651,127.755826,34.980992,0,0.0644,LL,-0.422
라라233667,127.755871,34.99542,0,0.0889,LL,-0.516
라라233674,127.755891,35.001732,6,0.0,이웃없음,-0.246
라라233710,127.755992,35.034194,0,0.0662,LL,-0.575
라라233711,127.755995,35.035096,14,0.0388,LL,-0.605
라라233712,127.755998,35.035998,33,0.0029,LL,-0.563
라라233713,127.756,35.036899,22,0.0234,LL,-0.487
라라233716,127.756009,35.039605,10,0.0599,LL,-0.601
라라233717,127.756012,35.040506,7,0.064,LL,-0.523
라라234608,127.756801,34.942215,22,-0.0065,LH,0.06
라라234609,127.756804,34.943116,63,-0.0254,HL,-0.168
라라234610,127.756807,34.944018,17,0.0132,LL,-0.269
라라234611,127.756809,34.94492,0,0.0676,LL,-0.539
라라234614,127.756818,34.947625,0,0.0734,LL,-0.672
라라234615,127.756821,34.948527,12,0.0532,LL,-0.639
라라234618,127.756829,34.951232,0,0.0889,LL,-0.516
라라234634,127.756874,34.96566,0,0.0682,LL,-0.493
라라234635,127.756877,34.966562,24,0.027,LL,-0.397
라라234637,127.756883,34.968365,0,0.0889,LL,-0.422
라라234643,127.756899,34.973776,9,0.0558,LL,-0.607
라라234644,127.756902,34.974677,8,0.059,LL,-0.672
라라234645,127.756905,34.975579,0,0.0715,LL,-0.562
라라234647,127.756911,34.977383,0,0.0693,LL,-0.596
라라234648,127.756913,34.978284,0,0.0571,LL,-0.547
라라234666,127.756964,34.994516,0,0.0889,LL,-0.596
라라234708,127.757083,35.032388,13,0.0356,LL,-0.38
라라234709,127.757086,35.03329,13,0.0412,LL,-0.529
